Episode,Total Reward,Epsilon,Avg Reward (Last 100),Total Frames,Frame Rate,Model Updates,Running Reward,Training Time
17638,9.0,0.09987467124983407,7.23,1083422.0,45928.812687127116,100000,7.23,23.589157581329346
17639,17.0,0.09987251124983121,7.36,1083998.0,28278.136643836944,100000,7.36,38.333431005477905
17640,6.0,0.09987186249983035,7.4,1084171.0,96008.80625931078,100000,7.4,11.292412042617798
17641,0.0,0.09987177624983024,7.38,1084194.0,683137.7904671598,100000,7.38,1.5870795249938965
17642,5.0,0.09987111249982936,7.38,1084371.0,94143.70124271348,100000,7.38,11.518253326416016
17643,11.0,0.09986950749982723,7.38,1084799.0,39077.0518790103,100000,7.38,27.760512828826904
17644,2.0,0.09986918874982681,7.35,1084884.0,191448.59257035283,100000,7.35,5.666711807250977
17645,6.0,0.09986839374982576,7.36,1085096.0,78411.79231556173,100000,7.36,13.838428735733032
17646,3.0,0.0998678987498251,7.35,1085228.0,125127.01666418114,100000,7.35,8.673011064529419
17647,21.0,0.09986536374982175,7.38,1085904.0,24492.650437070584,100000,7.38,44.335912227630615
17648,3.0,0.09986491374982115,7.37,1086024.0,139401.25768580404,100000,7.37,7.790632724761963
17649,12.0,0.09986312499981878,7.41,1086501.0,34667.24408673164,100000,7.41,31.340852975845337
17650,3.0,0.09986261874981811,7.42,1086636.0,120080.25128254823,100000,7.42,9.049248218536377
17651,1.0,0.09986241999981785,7.38,1086689.0,305429.8925435073,100000,7.38,3.5578999519348145
17652,1.0,0.0998622287498176,7.32,1086740.0,307498.8328407273,100000,7.32,3.5341272354125977
17653,8.0,0.09986106999981606,7.35,1087049.0,53752.54256735853,100000,7.35,20.22321081161499
17654,3.0,0.09986061999981546,7.29,1087169.0,138558.53378881022,100000,7.29,7.846279621124268
17655,10.0,0.09985908999981344,7.31,1087577.0,40288.16670407006,100000,7.31,26.994948863983154
17656,3.0,0.09985856499981274,7.32,1087717.0,116007.32169327894,100000,7.32,9.3762788772583
17657,3.0,0.09985806999981209,7.25,1087849.0,118416.42051596146,100000,7.25,9.186639785766602
17658,4.0,0.09985755999981141,7.21,1087985.0,120224.01251522283,100000,7.21,9.04964804649353
17659,7.0,0.09985661874981017,7.14,1088236.0,65298.27439608512,100000,7.14,16.665616512298584
17660,0.0,0.09985653999981006,7.05,1088257.0,779431.9741660196,100000,7.05,1.3962180614471436
17661,18.0,0.09985418499980694,7.18,1088885.0,25764.222482457964,100000,7.18,42.263452768325806
17662,16.0,0.09985214124980424,7.12,1089430.0,30056.30407030146,100000,7.12,36.24630618095398
17663,6.0,0.09985128999980311,7.16,1089657.0,71532.91779611348,100000,7.16,15.232944965362549
17664,26.0,0.09985050999980208,7.39,1089865.0,72316.11474507222,100000,7.39,15.070845603942871
17665,2.0,0.0998501499998016,7.39,1089961.0,166285.0788290366,100000,7.39,6.554773330688477
17666,0.0,0.09985006374980149,7.32,1089984.0,643568.2650940431,100000,7.32,1.6936571598052979
17667,2.0,0.09984968874980099,7.33,1090084.0,154586.21210516035,100000,7.33,7.05162501335144
17668,13.0,0.09984791124979864,7.42,1090558.0,34373.423433334894,100000,7.42,31.726778745651245
17669,13.0,0.09984618249979635,7.48,1091019.0,34921.20482095305,100000,7.48,31.24230694770813
17670,1.0,0.09984601749979613,7.35,1091063.0,352478.502962591,100000,7.35,3.095402956008911
17671,12.0,0.09984474249979444,7.43,1091403.0,46785.262332098086,100000,7.43,23.3279230594635
17672,23.0,0.0998420649997909,7.53,1092117.0,22393.508956764235,100000,7.53,48.7693555355072
17673,5.0,0.09984133374978993,7.45,1092312.0,81504.65113766295,100000,7.45,13.401836395263672
17674,8.0,0.09984023874978848,7.44,1092604.0,54940.10904880398,100000,7.44,19.88718295097351
17675,0.0,0.09984015249978836,7.41,1092627.0,736760.3187875409,100000,7.41,1.483015537261963
17676,1.0,0.09983998749978815,7.1,1092671.0,352221.32545467385,100000,7.1,3.1022284030914307
17677,5.0,0.09983932374978727,7.15,1092848.0,88622.0284595907,100000,7.15,12.33156156539917
17678,4.0,0.09983875374978651,6.89,1093000.0,105009.23410263879,100000,6.89,10.408608436584473
17679,7.0,0.0998379887497855,6.92,1093204.0,76954.01168531291,100000,6.92,14.205939054489136
17680,1.0,0.09983781999978528,6.92,1093249.0,352426.98212055594,100000,6.92,3.102058172225952
17681,7.0,0.0998369349997841,6.94,1093485.0,66501.13104839598,100000,6.94,16.443103790283203
17682,4.0,0.09983642874978343,6.87,1093620.0,112466.63166247094,100000,6.87,9.723950862884521
17683,3.0,0.0998359449997828,6.76,1093749.0,120177.81922232291,100000,6.76,9.101088762283325
17684,1.0,0.09983568624978245,6.73,1093818.0,231478.38081122187,100000,6.73,4.7253570556640625
17685,7.0,0.09983482749978131,6.79,1094047.0,68862.84128615704,100000,6.79,15.88733458518982
17686,5.0,0.09983423124978053,6.76,1094206.0,98090.52281218962,100000,6.76,11.155063390731812
17687,7.0,0.09983331624977931,6.59,1094450.0,63544.80609013831,100000,6.59,17.22328019142151
17688,9.0,0.0998320974997777,6.62,1094775.0,48578.230080445945,100000,6.62,22.53632950782776
17689,21.0,0.09982950999977427,6.79,1095465.0,22283.0883430564,100000,6.79,49.16127347946167
17690,2.0,0.09982921374977388,6.79,1095544.0,190745.53096797332,100000,6.79,5.7434844970703125
17691,7.0,0.09982850499977294,6.85,1095733.0,82716.32804023684,100000,6.85,13.24687671661377
17692,2.0,0.09982812249977244,6.73,1095835.0,155000.6240081173,100000,6.73,7.0698747634887695
17693,4.0,0.09982754124977167,6.63,1095990.0,101082.05621800791,100000,6.63,10.8425772190094
17694,3.0,0.0998269637497709,6.61,1096144.0,100073.34399758164,100000,6.61,10.95340633392334
17695,1.0,0.09982670499977056,6.57,1096213.0,217938.45189428228,100000,6.57,5.0299201011657715
17696,15.0,0.09982473624976795,6.62,1096738.0,29642.540376316127,100000,6.62,36.998785734176636
17697,11.0,0.09982315374976586,6.61,1097160.0,37158.80521841172,100000,6.61,29.52624535560608
17698,5.0,0.09982254624976505,6.6,1097322.0,95430.35210680266,100000,6.6,11.498668670654297
17699,6.0,0.09982169874976393,6.57,1097548.0,68211.59142005467,100000,6.57,16.090344429016113
17700,6.0,0.09982122999976331,6.59,1097673.0,118572.5234349962,100000,6.59,9.257397651672363
17701,4.0,0.09982088874976286,6.55,1097764.0,169203.3298675546,100000,6.55,6.487839221954346
17702,28.0,0.09981783999975882,6.69,1098577.0,18989.257635108952,100000,6.69,57.852551221847534
17703,10.0,0.0998166849997573,6.75,1098885.0,50107.43230501683,100000,6.75,21.93057894706726
17704,3.0,0.0998161637497566,6.7,1099024.0,106925.1729497756,100000,6.7,10.278440237045288
17705,1.0,0.09981595749975633,6.67,1099079.0,288909.2810223738,100000,6.67,3.8042356967926025
17706,1.0,0.09981575124975606,6.64,1099134.0,274797.45508240047,100000,6.64,3.9997968673706055
17707,21.0,0.09981327999975279,6.82,1099793.0,23256.927324768236,100000,6.82,47.28883504867554
17708,2.0,0.09981296124975236,6.8,1099878.0,177795.24021652126,100000,6.8,6.186206102371216
17709,6.0,0.09981216999975132,6.7,1100089.0,71330.98411991996,100000,6.7,15.422316312789917
17710,2.0,0.09981176499975078,6.61,1100197.0,139908.82345360715,100000,6.61,7.86367130279541
17711,6.0,0.09981091374974965,6.64,1100424.0,67840.32307537478,100000,6.64,16.220795392990112
17712,1.0,0.0998107224997494,6.63,1100475.0,312961.38904502476,100000,6.63,3.5163283348083496
17713,4.0,0.09981013374974862,6.63,1100632.0,94676.67394076697,100000,6.63,11.625165462493896
17714,25.0,0.0998073212497449,6.88,1101382.0,20278.270921047955,100000,6.88,54.31340789794922
17715,2.0,0.09980698749974445,6.69,1101471.0,144404.95831842627,100000,6.69,7.6276535987854
17716,6.0,0.0998062674997435,6.73,1101663.0,78675.4988695539,100000,6.73,14.002618551254272
17717,6.0,0.09980556249974257,6.79,1101851.0,80678.57486372621,100000,6.79,13.657293796539307
17718,27.0,0.09980249874973851,7.02,1102668.0,18376.140615449403,100000,7.02,60.00541806221008
17719,2.0,0.09980219499973811,6.96,1102749.0,185452.37373063606,100000,6.96,5.94626522064209
17720,3.0,0.09980169249973744,6.98,1102883.0,111345.80942019419,100000,6.98,9.905024766921997
17721,5.0,0.09980091249973641,7.01,1103091.0,72558.19164729211,100000,7.01,15.202845811843872
17722,3.0,0.09980036874973569,6.99,1103236.0,102284.92645830619,100000,6.99,10.78590989112854
17723,10.0,0.09979897374973384,6.93,1103608.0,40361.3252865189,100000,6.93,27.343205213546753
17724,3.0,0.09979847124973318,6.96,1103742.0,112769.56491180309,100000,6.96,9.787587642669678
17725,5.0,0.09979770624973217,7.01,1103946.0,72999.09003619995,100000,7.01,15.12273645401001
17726,5.0,0.09979701624973125,6.99,1104130.0,80864.81783524556,100000,6.99,13.654021978378296
17727,8.0,0.09979596999972987,7.0,1104409.0,53566.07491817379,100000,7.0,20.617695093154907
17728,12.0,0.09979423374972757,7.05,1104872.0,32057.45189403134,100000,7.05,34.46537184715271
17729,1.0,0.0997940349997273,7.02,1104925.0,278842.03008736635,100000,7.02,3.96254825592041
17730,6.0,0.09979332624972637,7.05,1105114.0,78219.77694185034,100000,7.05,14.128319501876831
17731,8.0,0.09979241499972516,7.06,1105357.0,55851.782404828926,100000,7.06,19.7908992767334
17732,22.0,0.0997898049997217,7.14,1106053.0,21233.109840708876,100000,7.14,52.09095644950867
17733,16.0,0.09978764874971885,7.17,1106628.0,25240.205958299954,100000,7.17,43.843857765197754
17734,1.0,0.09978744249971858,7.16,1106683.0,263855.4838666256,100000,7.16,4.194277048110962
17735,1.0,0.0997871537497182,7.09,1106760.0,185508.00296983018,100000,7.09,5.966103792190552
17736,6.0,0.09978667749971756,7.1,1106887.0,119184.60214589351,100000,7.1,9.287164449691772
17737,7.0,0.09978582999971644,7.06,1107113.0,65227.5759771989,100000,7.06,16.973082065582275
17738,22.0,0.09978321624971298,7.19,1107810.0,20820.126085092732,100000,7.19,53.208611488342285
17739,5.0,0.09978251499971205,7.07,1107997.0,78681.21944692473,100000,7.07,14.082102537155151
17740,1.0,0.09978234999971183,7.02,1108041.0,333795.740885845,100000,7.02,3.3195180892944336
17741,8.0,0.09978109749971018,7.1,1108375.0,44336.993645906834,100000,7.1,24.998875856399536
17742,20.0,0.09977853999970679,7.25,1109057.0,15680.025124486845,100000,7.25,70.73056268692017
17743,4.0,0.099777947499706,7.18,1109215.0,67901.95347857506,100000,7.18,16.335538864135742
17744,4.0,0.09977760249970555,7.2,1109307.0,114129.27442186922,100000,7.2,9.719741106033325
17745,3.0,0.09977709249970487,7.17,1109443.0,77317.56552817907,100000,7.17,14.34917140007019
17746,6.0,0.09977654124970414,7.2,1109590.0,70481.61712284492,100000,7.2,15.74297022819519
17747,22.0,0.0997740887497009,7.21,1110244.0,15590.867905916175,100000,7.21,71.21117353439331
17748,2.0,0.09977362374970028,7.2,1110368.0,83840.01800561242,100000,7.2,13.243890285491943
17749,13.0,0.09977178999969785,7.21,1110857.0,21416.117612236107,100000,7.21,51.87013912200928
17750,4.0,0.09977119374969706,7.22,1111016.0,71675.39327872253,100000,7.22,15.500661373138428
17751,1.0,0.09977102499969684,7.22,1111061.0,243585.65816030646,100000,7.22,4.561274290084839
17752,19.0,0.09976864374969369,7.4,1111696.0,15651.008616727999,100000,7.4,71.03031039237976
17753,7.0,0.09976773249969248,7.39,1111939.0,40609.09181798508,100000,7.39,27.38152837753296
17754,5.0,0.09976704624969157,7.41,1112122.0,56234.307934033706,100000,7.41,19.776574850082397
17755,1.0,0.09976687749969135,7.32,1112167.0,242697.60979887712,100000,7.32,4.582521438598633
17756,1.0,0.09976670499969112,7.3,1112213.0,213271.72621176654,100000,7.3,5.2150044441223145
17757,14.0,0.09976491624968875,7.41,1112690.0,20818.749197253484,100000,7.41,53.446534633636475
17758,4.0,0.099764346249688,7.41,1112842.0,62516.186591704354,100000,7.41,17.800861835479736
17759,7.0,0.0997634424996868,7.41,1113083.0,40823.08692762417,100000,7.41,27.2660174369812
17760,5.0,0.09976269999968582,7.46,1113281.0,48295.904902852955,100000,7.46,23.051250457763672
17761,7.0,0.09976180749968463,7.35,1113519.0,41799.25003033966,100000,7.35,26.63968849182129
17762,1.0,0.09976161624968438,7.2,1113570.0,187736.7476646513,100000,7.2,5.9315505027771
17763,21.0,0.0997592124996812,7.35,1114211.0,14837.048611458269,100000,7.35,75.09653902053833
17764,10.0,0.0997582262496799,7.19,1114474.0,51630.98537797448,100000,7.19,21.585371494293213
17765,2.0,0.09975799749967959,7.19,1114535.0,215383.33350027577,100000,7.19,5.174657583236694
17766,4.0,0.0997576224996791,7.23,1114635.0,119118.51060115237,100000,7.23,9.357361793518066
17767,7.0,0.09975678249967798,7.28,1114859.0,61594.197907677706,100000,7.28,18.100065231323242
17768,5.0,0.0997561187496771,7.2,1115036.0,76639.77760410596,100000,7.2,14.549050569534302
17769,5.0,0.0997554399996762,7.12,1115217.0,74901.10295412781,100000,7.12,14.889193296432495
17770,8.0,0.0997544537496749,7.19,1115480.0,51547.22555282276,100000,7.19,21.63996195793152
17771,5.0,0.09975378624967401,7.12,1115658.0,80619.29942922077,100000,7.12,13.838597059249878
17772,2.0,0.09975347874967361,6.91,1115740.0,166103.98023059432,100000,6.91,6.717117786407471
17773,18.0,0.09975131874967075,7.04,1116316.0,24287.932918502567,100000,7.04,45.96175408363342
17774,3.0,0.09975095499967027,6.99,1116413.0,144014.53745420172,100000,6.99,7.752085447311401
17775,5.0,0.09975025374966934,7.04,1116600.0,71565.26196007678,100000,7.04,15.60254192352295
17776,3.0,0.09974971374966862,7.06,1116744.0,94289.50120319688,100000,7.06,11.843778848648071
17777,7.0,0.09974884374966747,7.08,1116976.0,58957.9396159374,100000,7.08,18.945302486419678
17778,5.0,0.09974823624966667,7.09,1117138.0,80707.73668266284,100000,7.09,13.841770887374878
17779,7.0,0.09974723499966534,7.09,1117405.0,50376.28820659125,100000,7.09,22.181169748306274
17780,4.0,0.0997465224996644,7.12,1117595.0,69063.61886145537,100000,7.12,16.182108879089355
17781,6.0,0.09974572374966334,7.11,1117808.0,61283.76987465681,100000,7.11,18.239870071411133
17782,0.0,0.09974563749966323,7.07,1117831.0,622202.9252250722,100000,7.07,1.79656982421875
17783,7.0,0.09974479749966211,7.11,1118055.0,60125.68707201375,100000,7.11,18.59529685974121
17784,5.0,0.0997441037496612,7.15,1118240.0,71029.07652221466,100000,7.15,15.743411779403687
17785,12.0,0.09974231499965883,7.2,1118717.0,26833.04219347131,100000,7.2,41.69176912307739
17786,4.0,0.09974169624965801,7.19,1118882.0,83282.66583055064,100000,7.19,13.434752464294434
17787,6.0,0.09974088249965693,7.18,1119099.0,63813.97171996591,100000,7.18,17.536896228790283
17788,2.0,0.09974044749965635,7.11,1119215.0,111776.10831781637,100000,7.11,10.013007402420044
17789,5.0,0.09973977624965547,6.95,1119394.0,72783.73607605755,100000,6.95,15.379727125167847
17790,6.0,0.09973892874965434,6.99,1119620.0,58012.562223926136,100000,6.99,19.299612998962402
17791,3.0,0.09973834374965357,6.95,1119776.0,78123.6319165215,100000,6.95,14.333383798599243
17792,18.0,0.09973614249965065,7.11,1120363.0,22684.30813482372,100000,7.11,49.38933968544006
17793,4.0,0.09973554999964987,7.11,1120521.0,80360.914630918,100000,7.11,13.943606853485107
17794,14.0,0.09973355499964723,7.22,1121053.0,24771.24633568486,100000,7.22,45.2562210559845
17795,1.0,0.09973334874964696,7.22,1121108.0,218224.16893357201,100000,7.22,5.137414455413818
17796,1.0,0.09973318374964674,7.08,1121152.0,284030.0481293419,100000,7.08,3.947300672531128
17797,13.0,0.09973143999964443,7.1,1121617.0,27682.01280604821,100000,7.1,40.51789903640747
17798,15.0,0.09972941874964175,7.2,1122156.0,22459.148694081512,100000,7.2,49.96431589126587
17799,2.0,0.09972912249964136,7.16,1122235.0,176075.9121614014,100000,7.16,6.373586177825928
17800,11.0,0.09972750624963922,7.21,1122666.0,30555.059567598248,100000,7.21,36.742392778396606
17801,2.0,0.09972717249963878,7.19,1122755.0,151376.01860444364,100000,7.19,7.416993856430054
17802,1.0,0.09972698124963852,6.92,1122806.0,254730.8704656559,100000,6.92,4.407812833786011
17803,1.0,0.09972678999963827,6.83,1122857.0,244978.3842491545,100000,6.83,4.583494186401367
17804,5.0,0.09972607749963733,6.85,1123047.0,68739.9006620403,100000,6.85,16.337629079818726
17805,6.0,0.09972535749963637,6.9,1123239.0,70486.39397722097,100000,6.9,15.935543537139893
17806,14.0,0.0997234862496339,7.03,1123738.0,25819.21460688766,100000,7.03,43.523322343826294
17807,12.0,0.09972181749963169,6.94,1124183.0,29150.90094754171,100000,6.94,38.5642626285553
17808,6.0,0.09972102624963064,6.98,1124394.0,61856.841967683475,100000,6.98,18.177358627319336
17809,10.0,0.09972004749962934,7.02,1124655.0,49736.7257277318,100000,7.02,22.61216402053833
17810,3.0,0.09971969874962888,7.03,1124748.0,134946.05188377568,100000,7.03,8.334797382354736
17811,4.0,0.09971935374962843,7.01,1124840.0,132637.1344590867,100000,7.01,8.480581283569336
17812,9.0,0.09971814249962682,7.09,1125163.0,40321.70131638691,100000,7.09,27.904650926589966
17813,12.0,0.09971642124962454,7.17,1125622.0,27610.924741751463,100000,7.17,40.767269134521484
17814,2.0,0.099716016249624,6.94,1125730.0,117727.88672001645,100000,6.94,9.562135457992554
17815,2.0,0.0997157837496237,6.94,1125792.0,196123.2467590271,100000,6.94,5.740227222442627
17816,6.0,0.09971508624962278,6.94,1125978.0,70311.0208345067,100000,6.94,16.014246225357056
17817,32.0,0.099711478749618,7.2,1126940.0,13365.744978527266,100000,7.2,84.31553959846497
17818,10.0,0.0997104999996167,7.03,1127201.0,49238.73701661571,100000,7.03,22.89256525039673
17819,3.0,0.09970993374961595,7.04,1127352.0,86413.54543605592,100000,7.04,13.046010255813599
17820,2.0,0.09970953999961543,7.03,1127457.0,112635.21055757569,100000,7.03,10.009809494018555
17821,1.0,0.09970926624961507,6.99,1127530.0,175568.55419746888,100000,6.99,6.422163724899292
17822,9.0,0.0997080099996134,7.05,1127865.0,37950.360215773224,100000,7.05,29.719480752944946
17823,1.0,0.09970773999961305,6.96,1127937.0,175508.95853992784,100000,6.96,6.426663398742676
17824,2.0,0.09970741749961262,6.95,1128023.0,139912.82080011407,100000,6.95,8.06232762336731
17825,16.0,0.09970533999960987,7.06,1128577.0,21699.204859673508,100000,7.06,52.01006245613098
17826,6.0,0.09970451499960878,7.07,1128797.0,55902.5163463386,100000,7.07,20.19223952293396
17827,12.0,0.09970285374960658,7.11,1129240.0,29171.471831315554,100000,7.11,38.71042251586914
17828,7.0,0.09970201749960547,7.06,1129463.0,58505.71424161426,100000,7.06,19.305174112319946
17829,32.0,0.09970116999960435,7.37,1129689.0,55307.00257918706,100000,7.37,20.425786018371582
17830,0.0,0.09970108374960424,7.31,1129712.0,524938.4739670329,100000,7.31,2.1520845890045166
17831,0.0,0.09970099749960412,7.23,1129735.0,533806.694730339,100000,7.23,2.1163747310638428
17832,16.0,0.0996989387496014,7.17,1130284.0,21971.223457986613,100000,7.17,51.44383525848389
17833,2.0,0.09969864999960101,7.03,1130361.0,152452.30561424315,100000,7.03,7.414522171020508
17834,4.0,0.09969812124960031,7.06,1130502.0,91689.23981662109,100000,7.06,12.329712867736816
17835,9.0,0.09969702999959887,7.14,1130793.0,42509.11659896494,100000,7.14,26.60118794441223
17836,4.0,0.09969635874959798,7.12,1130972.0,68655.12496010674,100000,7.12,16.47323489189148
17837,12.0,0.0996947162495958,7.17,1131410.0,29012.88010249216,100000,7.17,38.99681782722473
17838,5.0,0.09969404124959491,7.0,1131590.0,66674.1541009508,100000,7.0,16.971943855285645
17839,5.0,0.09969328749959391,7.0,1131791.0,62043.329975841,100000,7.0,18.241944789886475
17840,3.0,0.09969279249959326,7.02,1131923.0,90614.63598303488,100000,7.02,12.491613388061523
17841,1.0,0.09969262749959304,6.95,1131967.0,255763.99081863902,100000,6.95,4.42582631111145
17842,4.0,0.0996919974995922,6.79,1132135.0,73826.15138134903,100000,6.79,15.335148572921753
17843,4.0,0.09969134499959134,6.79,1132309.0,71898.51542298499,100000,6.79,15.748711824417114
17844,3.0,0.0996908574995907,6.78,1132439.0,89469.555961855,100000,6.78,12.657255172729492
17845,11.0,0.09968918874958849,6.86,1132884.0,26603.66506349636,100000,6.86,42.58375668525696
17846,12.0,0.09968762874958642,6.92,1133300.0,28945.24995761036,100000,6.92,39.153228998184204
17847,8.0,0.09968659749958506,6.78,1133575.0,42893.15492982244,100000,6.78,26.427876472473145
17848,13.0,0.09968472999958258,6.89,1134073.0,23497.53848690238,100000,6.89,48.26348090171814
17849,12.0,0.09968293749958021,6.88,1134551.0,25874.4603374929,100000,6.88,43.84829616546631
17850,5.0,0.0996822474995793,6.89,1134735.0,67614.50214988305,100000,6.89,16.78242039680481
17851,6.0,0.09968154624957837,6.94,1134922.0,61461.269332669515,100000,6.94,18.46564531326294
17852,40.0,0.09967731249957276,7.15,1136051.0,9449.577552356186,100000,7.15,120.22241139411926
17853,1.0,0.09967714749957254,7.09,1136095.0,286567.10493198526,100000,7.09,3.964498996734619
17854,1.0,0.09967697874957232,7.05,1136140.0,264943.6381144783,100000,7.05,4.288232803344727
17855,1.0,0.0996768099995721,7.05,1136185.0,268183.7159253566,100000,7.05,4.236592054367065
17856,1.0,0.09967663374957186,7.05,1136232.0,221901.24259082478,100000,7.05,5.1204400062561035
17857,12.0,0.09967502124956973,7.03,1136662.0,29450.739323502632,100000,7.03,38.59536385536194
17858,11.0,0.09967337874956755,7.1,1137100.0,26715.504995588504,100000,7.1,42.56329798698425
17859,6.0,0.09967260999956654,7.09,1137305.0,60252.65770771757,100000,7.09,18.875598907470703
17860,3.0,0.09967209999956586,7.07,1137441.0,91322.23082353079,100000,7.07,12.455247640609741
17861,2.0,0.09967162374956523,7.02,1137568.0,96311.89497279107,100000,7.02,11.811292886734009
17862,3.0,0.09967112499956457,7.04,1137701.0,90656.93165642102,100000,7.04,12.549520254135132
17863,8.0,0.09967020249956335,6.91,1137947.0,49393.361683942094,100000,6.91,23.03846025466919
17864,7.0,0.09966923499956207,6.88,1138205.0,46908.716748403895,100000,6.88,24.264253616333008
17865,6.0,0.09966855249956116,6.92,1138387.0,59689.2752602581,100000,6.92,19.071885108947754
17866,5.0,0.09966777999956014,6.93,1138593.0,59928.38761542737,100000,6.93,18.999226331710815
17867,26.0,0.09966483249955624,7.12,1139379.0,16008.67821903266,100000,7.12,71.17258429527283
17868,4.0,0.09966416499955535,7.11,1139557.0,65901.83683895993,100000,7.11,17.291733503341675
17869,3.0,0.09966363249955465,7.09,1139699.0,85308.87946201328,100000,7.09,13.359676122665405
17870,6.0,0.09966282999955359,7.07,1139913.0,58298.465809962705,100000,7.07,19.55305314064026
17871,1.0,0.09966266499955337,7.03,1139957.0,278720.2434224674,100000,7.03,4.08996844291687
17872,17.0,0.09966053874955055,7.18,1140524.0,22184.74696366582,100000,7.18,51.41027760505676
17873,10.0,0.09965902749954855,7.1,1140927.0,31504.246766573044,100000,7.1,36.21502232551575
17874,5.0,0.09965841624954774,7.12,1141090.0,75443.93721117965,100000,7.12,15.125005960464478
17875,4.0,0.0996577037495468,7.11,1141280.0,64679.4082221763,100000,7.11,17.645183086395264
17876,5.0,0.09965729124954625,7.13,1141390.0,114074.50661145979,100000,7.13,10.005653619766235
17877,38.0,0.09965333874954102,7.44,1142444.0,12016.215879096124,100000,7.44,95.07518935203552
17878,4.0,0.09965267124954014,7.43,1142622.0,70879.66605534454,100000,7.43,16.1205894947052
17879,4.0,0.09965231874953967,7.4,1142716.0,132199.9374833557,100000,7.4,8.6438467502594
17880,1.0,0.0996521124995394,7.37,1142771.0,231471.4896363397,100000,7.37,4.936983823776245
17881,2.0,0.09965186874953907,7.33,1142836.0,167874.3797615305,100000,7.33,6.807685613632202
17882,20.0,0.09964947999953591,7.53,1143473.0,19323.55473733166,100000,7.53,59.1750853061676
17883,13.0,0.09964777374953365,7.59,1143928.0,25635.14607315917,100000,7.59,44.62342429161072
17884,5.0,0.09964724874953296,7.59,1144068.0,65944.03961747153,100000,7.59,17.34907364845276
17885,1.0,0.09964704624953269,7.48,1144122.0,154090.70395570167,100000,7.48,7.42499041557312
17886,5.0,0.09964632624953174,7.49,1144314.0,52546.807306347924,100000,7.49,21.7770414352417
17887,7.0,0.09964548624953062,7.5,1144538.0,55073.999497529265,100000,7.5,20.78182101249695
17888,6.0,0.09964476249952967,7.54,1144731.0,59625.048139576975,100000,7.54,19.198827266693115
17889,10.0,0.09964378749952837,7.59,1144991.0,48253.507588926695,100000,7.59,23.728658437728882
17890,5.0,0.09964319499952759,7.58,1145149.0,75791.36697403723,100000,7.58,15.109227418899536
17891,5.0,0.09964249749952667,7.6,1145335.0,64430.75733920252,100000,7.6,17.776215076446533
17892,15.0,0.09964061874952418,7.57,1145836.0,22932.369962063935,100000,7.57,49.96587800979614
17893,12.0,0.09963896124952198,7.65,1146278.0,18702.309479142663,100000,7.65,61.29071927070618
17894,7.0,0.0996380649995208,7.58,1146517.0,34503.38135480457,100000,7.58,33.22912001609802
17895,2.0,0.0996377687495204,7.59,1146596.0,103111.88611675287,100000,7.59,11.11992073059082
17896,3.0,0.09963734499951984,7.61,1146709.0,72226.1748644751,100000,7.61,15.876640319824219
17897,7.0,0.09963649374951872,7.55,1146936.0,35809.694418227176,100000,7.55,32.028645277023315
17898,11.0,0.0996354249995173,7.51,1147221.0,28232.526661953845,100000,7.51,40.63472652435303
17899,19.0,0.0996330774995142,7.68,1147847.0,13975.68550911051,100000,7.68,82.13171362876892
17900,1.0,0.09963290874951397,7.58,1147892.0,249346.8423085566,100000,7.58,4.603595495223999
17901,1.0,0.09963273624951374,7.57,1147938.0,254441.35817756018,100000,7.57,4.511601448059082
17902,3.0,0.099632173749513,7.59,1148088.0,76198.93724005863,100000,7.59,15.066981792449951
17903,3.0,0.09963167124951233,7.61,1148222.0,85558.88282599462,100000,7.61,13.420254707336426
17904,10.0,0.09963018999951037,7.66,1148617.0,30939.890980428674,100000,7.66,37.12414503097534
17905,7.0,0.09962919624950906,7.67,1148882.0,44953.90939231261,100000,7.67,25.55688738822937
17906,7.0,0.09962826624950782,7.6,1149130.0,46662.70096864352,100000,7.6,24.626307010650635
17907,15.0,0.09962631999950525,7.63,1149649.0,21997.09404934943,100000,7.63,52.263676166534424
17908,4.0,0.09962579499950455,7.61,1149789.0,68045.54756052679,100000,7.61,16.897343635559082
17909,5.0,0.09962515749950371,7.56,1149959.0,67227.88849727766,100000,7.56,17.10538625717163
17910,3.0,0.09962453124950288,7.56,1150126.0,70971.28308915389,100000,7.56,16.205512285232544
17911,10.0,0.09962299374950084,7.62,1150536.0,23484.379488108418,100000,7.62,48.99154353141785
17912,1.0,0.09962280249950059,7.54,1150587.0,156031.43358453474,100000,7.54,7.374071836471558
17913,22.0,0.09962015499949708,7.64,1151293.0,10561.319693347978,100000,7.64,109.01033520698547
17914,3.0,0.09961970499949649,7.65,1151413.0,59721.40744110597,100000,7.65,19.279736518859863
17915,8.0,0.09961863624949507,7.71,1151698.0,25269.50453809361,100000,7.71,45.57659602165222
17916,3.0,0.09961833624949468,7.68,1151778.0,91293.98920438677,100000,7.68,12.616142749786377
17917,1.0,0.09961814499949442,7.37,1151829.0,142646.82398986077,100000,7.37,8.074690818786621
17918,1.0,0.09961788249949408,7.28,1151899.0,106499.3876269749,100000,7.28,10.816015243530273
17919,20.0,0.09961547124949088,7.45,1152542.0,11328.322660681051,100000,7.45,101.73986339569092
17920,2.0,0.09961524624949059,7.45,1152602.0,123880.33820040914,100000,7.45,9.304156064987183
17921,2.0,0.09961500624949027,7.46,1152666.0,118520.86686280607,100000,7.46,9.72542667388916
