Episode,Total Reward,Epsilon,Avg Reward (Last 100),Total Frames,Frame Rate,Loss,Model Updates,Running Reward,Training Time
5247,10.0,0.09722856624633058,10.57,1832491.0,66510.6028889636,0.012381029,200000,10.57,27.551862716674805
5248,8.0,0.09722707374632861,10.54,1832889.0,81684.38884691229,0.0068980204,200000,10.54,22.438669443130493
5249,9.0,0.09722553624632657,10.51,1833299.0,80483.11186747982,0.0046970053,200000,10.51,22.778679370880127
5250,10.0,0.09722372499632417,10.53,1833782.0,68411.50708996174,0.09357361,200000,10.53,26.805168867111206
5251,14.0,0.09722169249632148,10.57,1834324.0,61218.38601883407,0.07211578,200000,10.57,29.96361255645752
5252,22.0,0.09721948749631856,10.67,1834912.0,56313.95981457157,0.005632674,200000,10.67,32.58360815048218
5253,10.0,0.09721770999631621,10.67,1835386.0,69855.5114013965,0.0057514873,200000,10.67,26.274032831192017
5254,10.0,0.09721595124631388,10.61,1835855.0,69661.9584709951,0.051988754,200000,10.61,26.353766679763794
5255,16.0,0.09721416249631151,10.72,1836332.0,68552.72170132241,0.011715614,200000,10.72,26.78714942932129
5256,7.0,0.09721269624630957,10.66,1836723.0,84443.85948788386,0.05136137,200000,10.66,21.75081777572632
5257,17.0,0.09721034124630645,10.59,1837351.0,51944.93398779221,0.010455743,200000,10.59,35.371129751205444
5258,9.0,0.09720849999630402,10.59,1837842.0,66502.74509879165,0.003899437,200000,10.59,27.635581016540527
5259,14.0,0.09720668499630161,10.64,1838326.0,66466.9777232686,0.025614062,200000,10.64,27.657734155654907
5260,10.0,0.09720479874629911,10.64,1838829.0,65044.77826569136,0.0064762514,200000,10.64,28.270201683044434
5261,9.0,0.09720315249629694,10.66,1839268.0,74898.78455953875,0.010056287,200000,10.66,24.556713581085205
5262,12.0,0.09720110874629423,10.71,1839813.0,59981.88375428907,0.0067322208,200000,10.71,30.672811269760132
5263,15.0,0.0971990499962915,10.72,1840362.0,59675.393559950186,0.017791461,200000,10.72,30.839545249938965
5264,6.0,0.09719765499628966,10.7,1840734.0,87913.33822659942,0.0070610247,200000,10.7,20.938051462173462
5265,20.0,0.09719495499628608,10.85,1841454.0,44982.71092736348,0.02977645,200000,10.85,40.936928033828735
5266,12.0,0.09719284749628329,10.86,1842016.0,57862.369326104934,0.09589074,200000,10.86,31.83443784713745
5267,9.0,0.09719115999628106,10.85,1842466.0,71113.01900798868,0.0738136,200000,10.85,25.90898299217224
5268,17.0,0.09718871499627782,10.92,1843118.0,49786.34581099811,0.017018195,200000,10.92,37.020551919937134
5269,9.0,0.09718709499627567,10.83,1843550.0,75307.8648883991,0.009241645,200000,10.83,24.480178833007812
5270,12.0,0.0971847699962726,10.88,1844170.0,52112.30801972526,0.008281649,200000,10.88,35.38837695121765
5271,8.0,0.09718330749627066,10.84,1844560.0,81931.8783756221,0.012248494,200000,10.84,22.51333713531494
5272,14.0,0.09718095249626754,10.86,1845188.0,51536.0021525143,0.025811734,200000,10.86,35.803863763809204
5273,13.0,0.0971785037462643,10.93,1845841.0,49733.186067674615,0.02418232,200000,10.93,37.11487531661987
5274,18.0,0.09717564999626052,11.05,1846602.0,42608.07364288551,0.008191206,200000,11.05,43.33925104141235
5275,13.0,0.097173744996258,11.03,1847110.0,62484.75593840179,0.020142816,200000,11.03,29.560970067977905
5276,12.0,0.09717144249625495,11.02,1847724.0,51758.1745113518,0.009240177,200000,11.02,35.699172496795654
5277,9.0,0.09716971374625266,11.04,1848185.0,69580.51933744921,0.068113744,200000,11.04,26.561816692352295
5278,7.0,0.09716797749625036,11.03,1848648.0,69842.40684185013,0.027278315,200000,11.03,26.468847274780273
5279,8.0,0.09716637999624825,10.96,1849074.0,75557.10954904284,0.028289651,200000,10.96,24.472534894943237
5280,8.0,0.09716471874624605,10.9,1849517.0,70818.47039660567,0.024308909,200000,10.9,26.116308212280273
5281,10.0,0.09716306499624386,10.92,1849958.0,73113.75647602245,0.0091334125,200000,10.92,25.30246138572693
5282,13.0,0.0971607512462408,10.94,1850575.0,51887.62288121909,0.056808874,200000,10.94,35.665056467056274
5283,14.0,0.09715851624623784,11.0,1851171.0,53856.684179678385,0.05148463,200000,11.0,34.37216806411743
5284,18.0,0.097156374996235,11.1,1851742.0,56221.631074521014,0.049061876,200000,11.1,32.936468839645386
5285,13.0,0.09715402749623189,11.13,1852368.0,51526.38389859783,0.022453588,200000,11.13,35.94989323616028
5286,19.0,0.09715173624622886,11.22,1852979.0,52724.62964044929,0.008449423,200000,11.22,35.14446687698364
5287,18.0,0.0971485937462247,11.26,1853817.0,37984.0278060399,0.008191099,200000,11.26,48.805171728134155
5288,12.0,0.09714614874622146,11.21,1854469.0,47908.39316462841,0.016034048,200000,11.21,38.70864534378052
5289,5.0,0.09714484749621974,11.15,1854816.0,93774.09596356103,0.018724447,200000,11.15,19.77962017059326
5290,15.0,0.0971428524962171,11.19,1855348.0,60624.29274813538,0.011614893,200000,11.19,30.60403537750244
5291,7.0,0.09714135624621512,11.09,1855747.0,82138.86240537347,0.008567715,200000,11.09,22.592801332473755
5292,10.0,0.09713888874621185,11.09,1856405.0,49137.14025457587,0.03164492,200000,11.09,37.780078172683716
5293,15.0,0.09713660874620883,11.2,1857013.0,53396.050682063564,0.026594916,200000,11.2,34.778096437454224
5294,10.0,0.09713474874620637,11.21,1857509.0,64583.744786392555,0.009708563,200000,11.21,28.7612464427948
5295,17.0,0.09713217624620296,11.29,1858195.0,47170.30780331637,0.021999594,200000,11.29,39.39331936836243
5296,8.0,0.09713043999620066,11.25,1858658.0,69091.55320250738,0.009440982,200000,11.25,26.90137815475464
5297,9.0,0.09712871124619837,11.27,1859119.0,70016.52289872746,0.0057156235,200000,11.27,26.55257534980774
5298,17.0,0.0971263112461952,11.33,1859759.0,50229.76160464997,0.00643353,200000,11.33,37.025041341781616
5299,8.0,0.09712353624619152,11.29,1860499.0,43025.500663960775,0.021674834,200000,11.29,43.241774559020996
5300,7.0,0.09712203249618953,11.3,1860900.0,77939.67755707285,0.004807524,200000,11.3,23.87615728378296
5301,5.0,0.09712083999618795,11.27,1861218.0,100478.8597992872,0.013778514,200000,11.27,18.523478507995605
5302,7.0,0.0971187662461852,11.21,1861771.0,56643.293398348564,0.04265987,200000,11.21,32.86833953857422
5303,9.0,0.09711701499618289,11.21,1862238.0,66867.56370051324,0.09448564,200000,11.21,27.84964632987976
5304,23.0,0.0971145324961796,11.33,1862900.0,47328.61661112516,0.006609722,200000,11.33,39.36096453666687
5305,7.0,0.09711305124617764,11.33,1863295.0,74416.80899177429,0.0027546864,200000,11.33,25.038630723953247
5306,13.0,0.09711066999617449,11.35,1863930.0,48133.40438510772,0.010681472,200000,11.35,38.72425031661987
5307,12.0,0.0971081087461711,11.35,1864613.0,44785.98995353506,0.04312814,200000,11.35,41.633845806121826
5308,18.0,0.09710559624616777,11.45,1865283.0,46218.31005920314,0.0026935064,200000,11.45,40.3580961227417
5309,9.0,0.09710391999616555,11.46,1865730.0,68379.52805619428,0.0043445555,200000,11.46,27.284920692443848
5310,10.0,0.09710238249616351,11.47,1866140.0,72892.93253170674,0.00822361,200000,11.47,25.601110219955444
5311,5.0,0.0971011674961619,11.38,1866464.0,93406.50704249014,0.011600679,200000,11.38,19.982162475585938
5312,11.0,0.09709911249615918,11.41,1867012.0,55198.82837043716,0.06454186,200000,11.41,33.82339906692505
5313,9.0,0.09709666749615595,11.4,1867664.0,46012.35130616583,0.0070383423,200000,11.4,40.590492486953735
5314,10.0,0.09709472499615338,11.4,1868182.0,58332.179095524785,0.0066830674,200000,11.4,32.02661085128784
5315,8.0,0.09709282374615086,11.36,1868689.0,59339.90088362803,0.008365607,200000,11.36,31.491272687911987
5316,7.0,0.09709121499614873,11.31,1869118.0,69400.1668429191,0.035117827,200000,11.31,26.93247127532959
5317,8.0,0.09708952374614649,11.25,1869569.0,65479.35452460198,0.0056495387,200000,11.25,28.552037715911865
5318,7.0,0.09708819624614473,11.25,1869923.0,84171.5395003043,0.006815087,200000,11.25,22.215620756149292
5319,11.0,0.09708622374614212,11.28,1870449.0,56614.5871087767,0.014134351,200000,11.28,33.03828740119934
5320,8.0,0.09708427374613954,11.19,1870969.0,56392.95551687871,0.0067401165,200000,11.19,33.17735314369202
5321,13.0,0.09708194124613645,11.2,1871591.0,47762.74310075008,0.01019668,200000,11.2,39.18516564369202
5322,11.0,0.09708004374613394,11.19,1872097.0,57882.703776023816,0.14689139,200000,11.19,32.34294319152832
5323,11.0,0.0970780562461313,11.2,1872627.0,55899.39538673465,0.009610137,200000,11.2,33.499950885772705
5324,11.0,0.09707571999612821,11.2,1873250.0,45612.78128541302,0.085647985,200000,11.2,41.06853270530701
5325,10.0,0.09707376999612563,11.12,1873770.0,55719.02813315842,0.015292406,200000,11.12,33.62890672683716
5326,13.0,0.09707191374612317,11.1,1874265.0,58933.58503479653,0.06695032,200000,11.1,31.803003311157227
5327,16.0,0.0970695887461201,11.18,1874885.0,46802.10490884584,0.015811173,200000,11.18,40.05984354019165
5328,8.0,0.0970679349961179,11.18,1875326.0,65206.804172751414,0.00586048,200000,11.18,28.75966739654541
5329,11.0,0.0970658912461152,11.21,1875871.0,52847.848731156315,0.009357425,200000,11.21,35.49569272994995
5330,15.0,0.0970634012461119,11.23,1876535.0,42234.127074055265,0.009727274,200000,11.23,44.43172216415405
5331,10.0,0.09706150374610939,11.23,1877041.0,55603.123184786156,0.009296738,200000,11.23,33.75783395767212
5332,8.0,0.09705998124610737,11.21,1877447.0,71069.07662232932,0.051718116,200000,11.21,26.417213916778564
5333,9.0,0.09705815124610495,11.21,1877935.0,58055.295575026554,0.048745465,200000,11.21,32.34735059738159
5334,8.0,0.09705657999610287,11.18,1878354.0,67449.95251438532,0.04571693,200000,11.18,27.848114490509033
5335,14.0,0.09705421749609974,11.21,1878984.0,44911.37901908863,0.0911963,200000,11.21,41.83759307861328
5336,8.0,0.09705263124609764,11.2,1879407.0,66655.74480053468,0.008077742,200000,11.2,28.19572424888611
5337,18.0,0.09705074124609514,11.3,1879911.0,56523.84745385133,0.010627558,200000,11.3,33.25872325897217
5338,21.0,0.09704877999609254,11.45,1880434.0,53329.91469515963,0.013642126,200000,11.45,35.2603976726532
5339,7.0,0.0970470137460902,11.46,1880905.0,59665.82971401953,0.035775468,200000,11.46,31.5239896774292
5340,7.0,0.09704567874608844,11.34,1881261.0,76358.07468739258,0.005847327,200000,11.34,24.637355089187622
5341,12.0,0.09704349624608555,11.36,1881843.0,47899.09909324881,0.014504227,200000,11.36,39.287649154663086
5342,10.0,0.09704146374608286,11.37,1882385.0,51567.60030955602,0.020298488,200000,11.37,36.50324988365173
5343,6.0,0.09703972374608055,11.36,1882849.0,60578.4646557772,0.0070740962,200000,11.36,31.0811607837677
5344,10.0,0.09703774374607793,11.32,1883377.0,51710.09158002529,0.0062739076,200000,11.32,36.42184615135193
5345,11.0,0.09703588749607547,11.27,1883872.0,55975.9381943691,0.010419754,200000,11.27,33.65503215789795
5346,16.0,0.09703422624607327,11.33,1884315.0,60151.15408759783,0.0033625944,200000,11.33,31.326331615447998
5347,11.0,0.0970320512460704,11.34,1884895.0,46957.838274919195,0.012069922,200000,11.34,40.140156984329224
5348,11.0,0.09703041624606823,11.37,1885331.0,63481.66029766135,0.006893518,200000,11.37,29.698829412460327
5349,16.0,0.09702764124606456,11.44,1886071.0,37192.185363502926,0.008412272,200000,11.44,50.71148633956909
5350,24.0,0.09702491874606095,11.58,1886797.0,37641.569893091866,0.012274579,200000,11.58,50.12535357475281
5351,16.0,0.0970223874960576,11.6,1887472.0,39921.87675530173,0.008852729,200000,11.6,47.27913999557495
5352,10.0,0.09702023499605475,11.48,1888046.0,48146.143285684244,0.017072402,200000,11.48,39.21489596366882
5353,13.0,0.09701892999605302,11.51,1888394.0,76902.36522976651,0.007246279,200000,11.51,24.555733680725098
5354,14.0,0.09701661249604995,11.55,1889012.0,42453.827316383446,0.078862056,200000,11.55,44.49568200111389
5355,12.0,0.09701386749604632,11.51,1889744.0,36795.640902350264,0.008520883,200000,11.51,51.35782265663147
5356,7.0,0.09701241249604439,11.51,1890132.0,69488.99147802738,0.02554559,200000,11.51,27.20045232772827
5357,13.0,0.09701049249604185,11.47,1890644.0,51843.0300336496,0.014945863,200000,11.47,36.46862459182739
5358,20.0,0.09700819749603881,11.58,1891256.0,44592.33326148718,0.009141631,200000,11.58,42.41213369369507
5359,13.0,0.09700529124603496,11.57,1892031.0,34527.33324100523,0.011481142,200000,11.57,54.79806351661682
5360,10.0,0.09700371249603287,11.57,1892452.0,62557.55621008971,0.0211552,200000,11.57,30.251373529434204
5361,10.0,0.09700100499602929,11.58,1893174.0,37243.19663010761,0.014353426,200000,11.58,50.83274722099304
5362,12.0,0.09699896124602658,11.58,1893719.0,49193.98503403684,0.029850446,200000,11.58,38.494929790496826
5363,10.0,0.09699666999602355,11.53,1894330.0,43164.92340215939,0.021882534,200000,11.53,43.88586497306824
5364,13.0,0.09699452499602071,11.6,1894902.0,45906.17430232584,0.0029657665,200000,11.6,41.27771544456482
5365,9.0,0.0969928562460185,11.49,1895347.0,59770.643909407154,0.032502115,200000,11.49,31.71033263206482
5366,19.0,0.09699060999601553,11.56,1895946.0,44216.660365340955,0.007659906,200000,11.56,42.87854361534119
5367,4.0,0.09698957124601415,11.51,1896223.0,91976.33623574868,0.006309797,200000,11.51,20.616422414779663
5368,11.0,0.09698755749601148,11.45,1896760.0,49079.61853710536,0.027670342,200000,11.45,38.646592140197754
5369,15.0,0.09698544249600868,11.51,1897324.0,46885.31542598432,0.006521023,200000,11.51,40.46733999252319
5370,6.0,0.09698396124600672,11.45,1897719.0,66600.01145623125,0.009046413,200000,11.45,28.494274377822876
5371,14.0,0.09698156874600355,11.51,1898357.0,41014.58162501665,0.06472175,200000,11.51,46.284929037094116
5372,7.0,0.09698003499600152,11.44,1898766.0,64438.67200782546,0.009765877,200000,11.44,29.466249704360962
5373,11.0,0.09697788249599867,11.42,1899340.0,45547.92177222236,0.053616166,200000,11.42,41.699816942214966
5374,5.0,0.0969767724959972,11.29,1899636.0,88612.49094436417,0.036049504,200000,11.29,21.437564611434937
5375,12.0,0.09697504374599492,11.28,1900097.0,56388.557367647154,0.011771686,200000,11.28,33.69649958610535
5376,14.0,0.09697313499599239,11.3,1900606.0,51680.52680974711,0.011078548,200000,11.3,36.77605700492859
5377,3.0,0.09697224624599121,11.24,1900843.0,110171.10712085657,0.0042732917,200000,11.24,17.253552675247192
5378,20.0,0.09696912249598708,11.37,1901676.0,30656.514033840383,0.009996051,200000,11.37,62.031710386276245
5379,19.0,0.09696639249598346,11.48,1902404.0,35489.38991006765,0.010632748,200000,11.48,53.60486626625061
5380,7.0,0.0969649862459816,11.47,1902779.0,68946.32187386896,0.091342755,200000,11.47,27.59797692298889
5381,14.0,0.0969625674959784,11.51,1903424.0,39751.31179135921,0.009533407,200000,11.51,47.88330030441284
5382,9.0,0.0969609099959762,11.47,1903866.0,58442.615374788074,0.016402457,200000,11.47,32.57667350769043
5383,17.0,0.09695823624597266,11.5,1904579.0,35209.817159697406,0.0057003056,200000,11.5,54.09227180480957
5384,9.0,0.09695687124597085,11.41,1904943.0,121614.91639530304,0.020161249,200000,11.41,15.6637282371521
5385,9.0,0.09695510874596852,11.37,1905413.0,98841.3141052792,0.013160569,200000,11.37,19.277495622634888
5386,11.0,0.09695303499596578,11.29,1905966.0,82901.90031980311,0.008874475,200000,11.29,22.99061894416809
5387,12.0,0.09695077374596278,11.23,1906569.0,74711.85222686909,0.0095423525,200000,11.23,25.518963098526
5388,14.0,0.09694751874595847,11.25,1907437.0,52764.29970662232,0.0149845015,200000,11.25,36.15014338493347
5389,15.0,0.09694503624595519,11.35,1908099.0,70179.57545265168,0.008580999,200000,11.35,27.18880796432495
5390,10.0,0.09694317999595273,11.3,1908594.0,93040.18896889128,0.03537535,200000,11.3,20.513651371002197
5391,11.0,0.09694107999594995,11.34,1909154.0,81677.99824619565,0.012441274,200000,11.34,23.374152660369873
5392,16.0,0.09693891999594709,11.4,1909730.0,80166.43515199884,0.05332516,200000,11.4,23.822064638137817
5393,7.0,0.0969371912459448,11.32,1910191.0,99901.88960139854,0.03396465,200000,11.32,19.1206693649292
5394,12.0,0.09693489624594176,11.34,1910803.0,73131.52379932824,0.0985921,200000,11.34,26.128308296203613
5395,9.0,0.09693279624593898,11.26,1911363.0,82296.51828628342,0.144874,200000,11.26,23.22532033920288
5396,10.0,0.09693081999593636,11.28,1911890.0,84126.22932178037,0.01307711,200000,11.28,22.72644352912903
5397,12.0,0.09692858874593341,11.31,1912485.0,78756.08769957046,0.024591226,200000,11.31,24.28364658355713
5398,16.0,0.09692558124592943,11.3,1913287.0,58040.6387906277,0.050344914,200000,11.3,32.96460962295532
5399,5.0,0.09692440374592787,11.27,1913601.0,144300.29113296437,0.0061442377,200000,11.27,13.261241436004639
5400,7.0,0.09692281374592576,11.27,1914025.0,107807.88418074536,0.0075017177,200000,11.27,17.754035472869873
5401,10.0,0.09692089374592322,11.32,1914537.0,90572.66499124281,0.006914771,200000,11.32,21.138132572174072
5402,9.0,0.0969189887459207,11.34,1915045.0,89876.9489037986,0.055000234,200000,11.34,21.30741000175476
5403,10.0,0.09691727499591843,11.35,1915502.0,101005.08398110856,0.0049766675,200000,11.35,18.964411735534668
5404,10.0,0.09691587624591658,11.22,1915875.0,122962.59029433488,0.013974611,200000,11.22,15.580958366394043
5405,8.0,0.09691389249591395,11.23,1916404.0,85518.35986947302,0.14847264,200000,11.23,22.4092698097229
5406,11.0,0.09691169499591104,11.21,1916990.0,77496.13125979269,0.009391166,200000,11.21,24.736589670181274
5407,7.0,0.09691013874590898,11.16,1917405.0,111072.75436080659,0.058218557,200000,11.16,17.262604236602783
5408,11.0,0.09690775374590582,11.09,1918041.0,71588.94919390067,0.008500063,200000,11.09,26.792417287826538
5409,9.0,0.09690579999590324,11.09,1918562.0,88779.07756434832,0.0059170355,200000,11.09,21.610519647598267
5410,9.0,0.09690394749590078,11.08,1919056.0,91909.86332982803,0.011251132,200000,11.08,20.879761219024658
5411,11.0,0.09690183999589799,11.14,1919618.0,82068.74463098483,0.019135688,200000,11.14,23.390366315841675
5412,7.0,0.09690002124589558,11.1,1920103.0,94133.93708102281,0.05954834,200000,11.1,20.397563934326172
5413,13.0,0.09689825124589324,11.14,1920575.0,95069.5386413624,0.012803283,200000,11.14,20.201791524887085
5414,12.0,0.0968960274958903,11.16,1921168.0,76508.67757576468,0.13572274,200000,11.16,25.110458850860596
5415,11.0,0.09689351499588697,11.19,1921838.0,68544.5862511161,0.13967252,200000,11.19,28.037779569625854
5416,12.0,0.09689124249588396,11.24,1922444.0,74505.35299547421,0.0038032115,200000,11.24,25.80276346206665
5417,13.0,0.09688911999588115,11.29,1923010.0,81872.71730805835,0.026313793,200000,11.29,23.487799882888794
5418,12.0,0.09688705374587842,11.34,1923561.0,81346.53154871322,0.009172157,200000,11.34,23.64650297164917
5419,9.0,0.09688524624587602,11.32,1924043.0,95070.63194592661,0.051077753,200000,11.32,20.23803734779358
5420,10.0,0.09688225374587206,11.34,1924841.0,57225.38177337429,0.0083169015,200000,11.34,33.63614082336426
5421,12.0,0.09688011999586923,11.33,1925410.0,79730.62930326209,0.007251898,200000,11.33,24.148937702178955
5422,20.0,0.09687762249586593,11.42,1926076.0,68447.61989262943,0.012004983,200000,11.42,28.13941526412964
5423,9.0,0.09687570624586339,11.4,1926587.0,88497.05479461416,0.009281447,200000,11.4,21.770069122314453
5424,8.0,0.09687392874586104,11.37,1927061.0,96802.89928861002,0.017332505,200000,11.37,19.907058715820312
5425,12.0,0.0968718587458583,11.39,1927613.0,82370.0891589484,0.009212069,200000,11.39,23.401856422424316
5426,11.0,0.09686964624585537,11.37,1928203.0,76845.24519608989,0.0052835625,200000,11.37,25.09202742576599
5427,8.0,0.0968679287458531,11.29,1928661.0,96597.23151232401,0.022303812,200000,11.29,19.966006994247437
5428,8.0,0.0968660462458506,11.29,1929163.0,90447.49457582485,0.012384787,200000,11.29,21.329092741012573
5429,10.0,0.09686404749584795,11.28,1929696.0,84442.45616156625,0.03837567,200000,11.28,22.852201223373413
5430,10.0,0.09686186874584507,11.23,1930277.0,77481.97162599595,0.009094657,200000,11.23,24.91259527206421
5431,11.0,0.09685931499584169,11.24,1930958.0,66356.54707112449,0.046406586,200000,11.24,29.099735975265503
5432,15.0,0.09685726374583897,11.31,1931505.0,83920.01983587668,0.048665427,200000,11.31,23.016021728515625
5433,9.0,0.09685559499583676,11.31,1931950.0,101702.09758061988,0.031431735,200000,11.31,18.996166706085205
5434,16.0,0.0968523737458325,11.39,1932809.0,52775.99379691751,0.053713433,200000,11.39,36.62288212776184
5435,9.0,0.0968505624958301,11.34,1933292.0,92358.58307559983,0.025097303,200000,11.34,20.932456254959106
5436,12.0,0.09684857499582747,11.38,1933822.0,86858.64101182709,0.009595055,200000,11.38,22.26401400566101
5437,16.0,0.09684670374582499,11.36,1934321.0,91470.91662887383,0.009962892,200000,11.36,21.146841764450073
5438,10.0,0.09684493749582265,11.25,1934792.0,95802.18735166718,0.008889986,200000,11.25,20.19569754600525
5439,11.0,0.0968430849958202,11.29,1935286.0,93150.76211759349,0.0111276135,200000,11.29,20.77584719657898
5440,12.0,0.09684132624581787,11.34,1935755.0,96219.72770362416,0.018201929,200000,11.34,20.118067741394043
5441,6.0,0.0968400587458162,11.28,1936093.0,132733.4038025649,0.06380354,200000,11.28,14.586328268051147
5442,24.0,0.09683693874581206,11.42,1936925.0,54698.33948921344,0.0052790856,200000,11.42,35.411038398742676
5443,13.0,0.09683475249580917,11.49,1937508.0,77128.93706547336,0.010701362,200000,11.49,25.1203773021698
5444,6.0,0.09683343999580743,11.45,1937858.0,128708.49144777698,0.06792466,200000,11.45,15.056178331375122
5445,10.0,0.0968313062458046,11.44,1938427.0,80282.03109924041,0.004865314,200000,11.44,24.14521622657776
5446,9.0,0.09682953999580227,11.37,1938898.0,94146.66068397155,0.010119719,200000,11.37,20.59444260597229
5447,7.0,0.09682800999580024,11.33,1939306.0,110094.69916623899,0.03078246,200000,11.33,17.6148898601532
5448,7.0,0.09682656999579833,11.29,1939690.0,117744.4001052972,0.04304283,200000,11.29,16.473734617233276
5449,19.0,0.09682417749579517,11.32,1940328.0,70389.6671799654,0.0059173116,200000,11.32,27.565523147583008
5450,14.0,0.0968220924957924,11.22,1940884.0,80324.9650531839,0.035439536,200000,11.22,24.162898778915405
5451,14.0,0.09681927624578868,11.2,1941635.0,59943.10428034062,0.009357141,200000,11.2,32.39129877090454
5452,8.0,0.09681758874578644,11.18,1942085.0,99950.7612259517,0.014950182,200000,11.18,19.43041729927063
5453,12.0,0.0968153649957835,11.17,1942678.0,75936.0736750586,0.015319765,200000,11.17,25.58307147026062
5454,12.0,0.09681320499578064,11.15,1943254.0,77199.24731441156,0.039805688,200000,11.15,25.171929359436035
5455,12.0,0.09681099624577771,11.15,1943843.0,75535.26421024986,0.009503621,200000,11.15,25.73424506187439
5456,9.0,0.09680867874577465,11.17,1944461.0,71298.29332829923,0.026140217,200000,11.17,27.27219557762146
5457,12.0,0.09680699874577242,11.16,1944909.0,98513.23090377236,0.041034956,200000,11.16,19.74261713027954
5458,16.0,0.09680425749576879,11.12,1945640.0,60913.87813633459,0.008683635,200000,11.12,31.94083285331726
5459,21.0,0.09680138499576499,11.2,1946406.0,58001.2349296205,0.011901915,200000,11.2,33.5580096244812
5460,10.0,0.09679865499576137,11.2,1947134.0,60277.15545034299,0.015456682,200000,11.2,32.303017377853394
5461,13.0,0.09679619874575812,11.23,1947789.0,66768.90380835623,0.045513142,200000,11.23,29.17209792137146
5462,11.0,0.09679438749575572,11.22,1948272.0,83919.66816368591,0.0050393683,200000,11.22,23.215916395187378
5463,8.0,0.09679292124575378,11.2,1948663.0,114595.4055441856,0.0063415538,200000,11.2,17.004721879959106
5464,14.0,0.09679027749575028,11.21,1949368.0,63304.67619390878,0.01418359,200000,11.21,30.79342818260193
5465,14.0,0.09678831624574769,11.26,1949891.0,84669.8943544546,0.0068184147,200000,11.26,23.029330730438232
5466,13.0,0.0967859874957446,11.2,1950512.0,71712.03334308247,0.008283601,200000,11.2,27.199228763580322
5467,8.0,0.0967844012457425,11.24,1950935.0,104007.92397739386,0.02789054,200000,11.24,18.757561206817627
5468,9.0,0.09678268374574023,11.22,1951393.0,95022.08061165316,0.012487753,200000,11.22,20.536205768585205
5469,7.0,0.09678118749573825,11.14,1951792.0,112181.82953130249,0.012974555,200000,11.14,17.398468255996704
5470,10.0,0.09677905749573543,11.18,1952360.0,78444.7687189276,0.0086139655,200000,11.18,24.888339042663574
5471,10.0,0.09677729124573309,11.14,1952831.0,92809.0493860174,0.041960113,200000,11.14,21.041385650634766
5472,10.0,0.09677540124573059,11.17,1953335.0,87800.28906080358,0.012263089,200000,11.17,22.247478008270264
5473,20.0,0.09677298624572739,11.26,1953979.0,67397.22928336955,0.009123073,200000,11.26,28.99197816848755
5474,10.0,0.09677070624572437,11.31,1954587.0,71945.5124152145,0.032787386,200000,11.31,27.167601346969604
5475,12.0,0.09676873749572176,11.31,1955112.0,84357.9153330395,0.0609416,200000,11.31,23.176390647888184
5476,17.0,0.09676656999571889,11.34,1955690.0,75983.66957670245,0.015954388,200000,11.34,25.739293813705444
5477,19.0,0.09676398249571547,11.5,1956380.0,64321.42556237481,0.032829225,200000,11.5,30.41568160057068
5478,20.0,0.0967617399957125,11.5,1956978.0,73150.64110328756,0.007015851,200000,11.5,26.752711534500122
5479,23.0,0.09675910749570901,11.54,1957680.0,61669.08008454121,0.048007235,200000,11.54,31.744919776916504
5480,10.0,0.09675706749570631,11.57,1958224.0,80309.48030915612,0.01698964,200000,11.57,24.383472442626953
5481,13.0,0.09675573249570454,11.56,1958580.0,124196.33934171198,0.013039326,200000,11.56,15.77003002166748
5482,17.0,0.09675398499570223,11.64,1959046.0,93381.46286848334,0.023584872,200000,11.64,20.978960275650024
5483,12.0,0.09675185499569941,11.59,1959614.0,75565.87258541734,0.003736623,200000,11.59,25.93252658843994
5484,6.0,0.09675046374569757,11.56,1959985.0,115891.76773745996,0.007052297,200000,11.56,16.91220211982727
5485,8.0,0.09674885499569544,11.55,1960414.0,101168.22193704935,0.035832457,200000,11.55,19.37776470184326
5486,14.0,0.09674592999569157,11.58,1961194.0,54132.91700369972,0.01018407,200000,11.58,36.22923183441162
5487,9.0,0.09674424999568934,11.55,1961642.0,97415.18069671889,0.017498972,200000,11.55,20.13692307472229
5488,14.0,0.09674201874568639,11.55,1962237.0,71558.49613116612,0.055490743,200000,11.55,27.42143988609314
5489,11.0,0.09673995999568366,11.51,1962786.0,79485.82925012484,0.007813441,200000,11.51,24.693533658981323
5490,14.0,0.09673839624568159,11.55,1963203.0,103554.38962025182,0.013003764,200000,11.55,18.958182334899902
5491,18.0,0.09673593624567833,11.62,1963859.0,64975.88754968163,0.008945638,200000,11.62,30.224427461624146
5492,14.0,0.09673434624567623,11.6,1964283.0,101346.01630597217,0.014770663,200000,11.6,19.381945848464966
5493,9.0,0.09673235499567359,11.62,1964814.0,80719.33767867897,0.03200359,200000,11.62,24.341304779052734
5494,12.0,0.09673061499567129,11.62,1965278.0,90944.92430757375,0.0207868,200000,11.62,21.609540224075317
5495,10.0,0.09672878124566886,11.63,1965767.0,88837.21694486299,0.018494617,200000,11.63,22.127741813659668
5496,11.0,0.09672681249566625,11.64,1966292.0,81491.39607843773,0.008399166,200000,11.64,24.12882947921753
5497,10.0,0.0967239024956624,11.62,1967068.0,55096.75886188862,0.01167194,200000,11.62,35.70206379890442
5498,7.0,0.09672249999566054,11.53,1967442.0,116011.16071189653,0.006913387,200000,11.53,16.959075212478638
